episode,epsilon,replay,use_double_dqn,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,loop_signal_events_total,loop_repeat_only_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,fallback_selected_total,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,pending_release_timeout_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,override_event_invalid_action,policy_masked_actions_removed,override_learning_transitions,cooldown_fallback_overrides,observe_abort_fallback_overrides,route_apply_fail_overrides,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,pending_open_observe_end,pending_open_route_end,pending_open_lane_now_end,pending_open_proactive_end,pending_open_active_monitoring_end,mean_pending_age_end_all,max_pending_age_end_all,mean_pending_age_end_active,max_pending_age_end_active,mean_pending_age_end_lane_now,max_pending_age_end_lane_now,mean_pending_stall_age_end,max_pending_stall_age_end,top_pending_end_edges,oldest_pending_summary,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,emergency_brake_rate_per_100_decisions,emergency_brake_rate_per_100_arrivals,emergency_brake_leader_share,emergency_brake_congestion_share,emergency_brake_junction_share,emergency_brake_other_share,emergency_brake_after_fallback_share,emergency_brake_after_proactive_share,emergency_brake_after_lane_now_share,emergency_brake_without_recent_decision_share,top_emergency_brake_edges,top_emergency_brake_vehicles,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,top_loop_signal_edges,top_loop_repeat_only_edges,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_too_late_or_unreachable,skip_reason_forced_single_path,skip_reason_no_branch,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
297,0.05003662286632564,100000,0,54957,198,0.1414579881562127,0.19351641833782196,-2069.015134541332,-20.69015134541332,25000,0,78905,6336,1675264,423,241118,9,2331,99,29716,22744,6075797,0.95,303.81052631578945,232.0,657.2,23,11,11,6,89,418.0,23705.0,1764.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,31.0,31.0,0.0,33.0,33.0,33.0,105.0,12.0,12.0,10.0,2.0,0.0,0.0,107.0,2.0,105.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,105.0,31.0,0.0,12880193.0,62028889.0,76.0,1270.0,0.01870748299319728,33.0,31.0,0.0,2.0,0.0,0.0,1590.0,66.0,0.0,2.0,0.0,33.0,33.0,0,5,0.0,14.645102781136638,0,5,5,0,0,479.2,601.0,0.0,0.0,479.2,601.0,476.8,598.0,-420882493:1|-5670859#0:1|204085728:1,"188@-5670859#0:age=601,stall=598,phase=route_pending,mode=lane_now,shift=0",1.5136587018395635,111.26973749999999,107.94625,188.08237500000007,5,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,370.0,58.0,0.0,265.0,47.0,2.0,5.0,363.0,0.0,20.975056689342402,389.4736842105263,0.15675675675675677,0.0,0.7162162162162162,0.12702702702702703,0.005405405405405406,0.013513513513513514,0.981081081081081,0.0,309956784#3:11|47796089#4:8|196116986:7,112:13|153:10|154:10,0.0,17.0,1.0,0.8333333333333334,0.0,10,666.2,0.0,0.0,0.0,9.0,0.0,long_horizon,-46583484#6:2|439801905#0:2|-47796089#6:1,5668986#5:1,0.0,0.011840017551519531,0.018100000000000224,0.8389513108614233,0.0,0.0,0.9356197352587244,0.0631768953068592,0.0012033694344163659,0.4357570872646239,0.21212121212121213,4.140948275862069,0.0,0.01870748299319728,0.11,101.0,0.0,317.0,0.0,23705.0,7218.0,1.0,57.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1752.0,1642.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.9372146118721462
298,0.05,100000,0,55246,289,0.13758246824918735,0.16862618923187256,-3166.7934782549937,-31.66793478254994,25000,0,78905,9248,1684512,553,241671,20,2351,100,29816,26541,6102338,0.94,342.9468085106383,236.0,900.7000000000006,25,11,11,5,89,529.0,27766.0,2270.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,64.0,64.0,0.0,64.0,64.0,64.0,114.0,21.0,21.0,21.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,64.0,0.0,12935513.0,62299247.0,94.0,1647.0,0.028193832599118944,64.0,64.0,0.0,0.0,0.0,0.0,1979.0,128.0,0.0,0.0,0.0,64.0,64.0,0,6,0.0,13.362325581395348,0,6,6,0,0,877.8333333333334,1316.0,0.0,0.0,877.8333333333334,1316.0,874.0,1307.0,-195743187#4:1|-439801896:1|-46583484#3:1,"108@-195743187#4:age=1316,stall=1307,phase=route_pending,mode=lane_now,shift=0",1.1936180841350197,134.3609875,135.14875,199.24275000000003,6,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,472.0,67.0,0.0,337.0,68.0,8.0,5.0,459.0,0.0,20.792951541850222,502.1276595744681,0.1419491525423729,0.0,0.7139830508474576,0.1440677966101695,0.01694915254237288,0.01059322033898305,0.972457627118644,0.0,-196116986:16|196117056#0:14|47796089#4:12,156:18|177:13|112:12,0.0,19.0,1.0,1.0,0.0,10,1021.9000000000001,0.0,0.0,0.0,11.0,0.0,long_horizon,47796089#7:5|-47796089#7:2|46583484#4:2,-47796089#7:2|-47796089#6:1|5668986#5:1,0.0,0.016311378077811464,0.042533750000000196,0.8308139534883721,0.0,0.0,0.9473197781885397,0.05268022181146026,0.0,0.43856471254452556,0.20634920634920634,5.357415254237287,0.0,0.028193832599118944,0.11,148.0,0.0,381.0,0.0,27766.0,7618.0,0.0,110.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,2249.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9466429524232992
299,0.05,100000,0,55436,190,0.14362644588476733,0.16187214851379395,-1665.0692416262095,-16.650692416262096,25000,0,78905,6080,1690592,472,242143,7,2358,100,29916,24967,6127305,0.98,305.6938775510204,216.5,708.9,6,4,4,2,96,381.0,26133.0,1943.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,41.0,41.0,0.0,47.0,47.0,47.0,87.0,22.0,22.0,16.0,6.0,0.0,0.0,93.0,6.0,87.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,87.0,41.0,0.0,12987581.0,62538206.0,81.0,1481.0,0.024189397838394237,47.0,41.0,0.0,6.0,0.0,0.0,1809.0,94.0,0.0,6.0,0.0,47.0,47.0,0,2,0.0,13.104638619201726,0,2,2,0,0,401.0,615.0,0.0,0.0,401.0,615.0,397.0,615.0,-420882495#0:1|gneE6:1,"119@-420882495#0:age=615,stall=615,phase=route_pending,mode=lane_now,shift=99",1.6103800534205022,134.9785625,133.905,212.68275000000008,2,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,421.0,75.0,0.0,269.0,77.0,6.0,10.0,405.0,0.0,21.667524446731857,429.59183673469386,0.17814726840855108,0.0,0.6389548693586699,0.1828978622327791,0.014251781472684086,0.023752969121140142,0.9619952494061758,0.0,196116986:16|309956784#3:16|gneE0:10,107:10|162:10|170:10,0.0,6.0,1.0,0.7272727272727273,0.0,10,605.6,0.0,0.0,0.0,13.0,0.0,long_horizon,-46583484#4:7|439801905#0:2|-439801905#0:1,,0.0,0.010306151578752318,0.016161250000000068,0.85,0.0,0.0,0.9496480779642664,0.04710341093665403,0.0032485110990795887,0.40094499646443804,0.23404255319148937,3.672748267898383,0.0,0.024189397838394237,0.04,70.0,0.0,311.0,0.0,26133.0,2961.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1921.0,1832.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.9536699635606455
300,0.05,100000,0,55770,334,0.14076242337148345,0.1517295092344284,-5802.509988815108,-58.02509988815108,25000,0,78905,10688,1701280,494,242637,18,2376,99,30015,31821,6159126,0.91,349.5054945054945,226.0,852.0,27,13,13,6,85,430.0,33024.0,1987.0,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,35.0,35.0,0.0,35.0,35.0,35.0,198.0,14.0,14.0,14.0,0.0,0.0,0.0,198.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,35.0,0.0,13053417.0,62840964.0,77.0,1480.0,0.017614494212380472,35.0,35.0,0.0,0.0,0.0,0.0,1810.0,70.0,0.0,0.0,0.0,35.0,35.0,2,7,0.0,15.816498316498317,0,7,7,0,0,896.1428571428571,1437.0,0.0,0.0,896.1428571428571,1437.0,891.5714285714286,1436.0,420877079:2|-569369536:1|196116987:1,"100@418371676#11:age=1437,stall=1436,phase=route_pending,mode=lane_now,shift=0",1.3260258875386004,121.71575000000001,117.26125000000002,195.28850000000006,7,2.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,409.0,77.0,0.0,283.0,49.0,2.0,2.0,403.0,2.0,20.58379466532461,449.45054945054943,0.1882640586797066,0.0,0.6919315403422983,0.1198044009779951,0.004889975550122249,0.004889975550122249,0.9853300733496333,0.004889975550122249,196116986:12|309956784#3:12|-47796089#5:10,102:12|162:10|169:10,0.0,20.0,1.0,1.0,0.0,12,1027.9166666666667,0.0,0.0,0.0,5.0,0.0,long_horizon,-46583484#4:4|-46583484#0:1,5670859#0:2,0.0,0.02157828238978133,0.030874999999999986,0.812702527543746,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.4653971401967001,0.14285714285714285,4.236725663716814,0.02,0.017614494212380472,0.13,107.0,0.0,323.0,0.0,33024.0,11017.0,0.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1973.0,1768.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8960973137354283
301,0.05,100000,0,56009,239,0.1423584686350623,0.23805207014083862,-1970.5037128609679,-19.70503712860968,25000,0,78905,7648,1708928,423,243060,5,2381,100,30115,23593,6182719,0.94,307.0531914893617,245.5,541.4000000000001,21,9,9,3,91,431.0,24569.0,1773.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,33.0,33.0,0.0,36.0,36.0,36.0,84.0,13.0,13.0,10.0,3.0,0.0,0.0,87.0,3.0,84.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,33.0,0.0,13102350.0,63066847.0,71.0,1271.0,0.02030456852791878,36.0,33.0,0.0,3.0,0.0,0.0,1545.0,72.0,0.0,3.0,0.0,36.0,36.0,0,4,0.0,16.179228486646885,0,4,4,0,0,459.25,929.0,0.0,0.0,459.25,929.0,454.0,925.0,-165893413#1:1|-5668986#4:1|-671845942:1,"132@-5668986#4:age=929,stall=925,phase=route_pending,mode=lane_now,shift=0",1.4748330368791909,117.38627500000003,108.61500000000001,189.60975,6,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,407.0,65.0,0.0,281.0,61.0,11.0,6.0,390.0,0.0,22.95544275239707,432.97872340425533,0.1597051597051597,0.0,0.6904176904176904,0.14987714987714987,0.02702702702702703,0.014742014742014743,0.9582309582309583,0.0,196117056#0:9|309956784#3:9|-309956784#0:8,167:12|134:10|146:10,0.0,15.0,1.0,0.7692307692307693,0.0,10,689.0,0.0,0.0,0.0,8.0,0.0,long_horizon,-195743203#4:2|195743203#4:2|-195743203#3:1,5668986#5:1,0.0,0.016236729581426856,0.023849999999999927,0.835966892400301,0.0,0.0,0.9479665071770335,0.050239234449760764,0.0017942583732057417,0.4315696087385674,0.25,3.6344195519348257,0.0,0.02030456852791878,0.09,131.0,0.0,300.0,0.0,24569.0,7852.0,0.0,57.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1760.0,1673.0,3.0,1.0,3.0,0.0,0.0,0.0,0.9230769230769231,0.9505681818181818
302,0.05,100000,0,56276,267,0.14180468165137794,0.10009646415710449,-2856.817786800902,-28.56817786800902,25000,0,78905,8544,1717472,551,243611,9,2390,100,30215,24912,6207631,0.93,290.48387096774195,218.0,603.9999999999998,19,9,9,2,91,411.0,25969.0,2030.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0,71.0,71.0,0.0,72.0,72.0,72.0,102.0,38.0,38.0,37.0,1.0,0.0,0.0,103.0,1.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,71.0,0.0,13154075.0,63313572.0,84.0,1535.0,0.035467980295566505,72.0,71.0,0.0,1.0,0.0,0.0,1922.0,144.0,0.0,1.0,0.0,72.0,72.0,0,7,0.0,13.263925039042165,0,7,7,0,0,669.2857142857143,1025.0,0.0,0.0,669.2857142857143,1025.0,667.2857142857143,1025.0,-420882493:2|-420882491:1|420877067:1,"130@-420882491:age=1025,stall=1025,phase=route_pending,mode=lane_now,shift=99",1.2426437431122344,124.0394125,119.55249999999998,212.08175000000006,7,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,399.0,72.0,0.0,276.0,51.0,5.0,8.0,386.0,0.0,19.655172413793103,429.03225806451616,0.18045112781954886,0.0,0.6917293233082706,0.12781954887218044,0.012531328320802004,0.020050125313283207,0.9674185463659147,0.0,-5672019#0:19|-418371676#0:12|47796089#4:11,136:18|158:15|116:14,0.0,17.0,1.0,0.9736842105263158,0.0,10,653.2,0.0,0.0,0.0,7.0,0.0,long_horizon,-46583484#4:2|-46583484#1:1|-47796089#6:1,-46583484#6:2|5668986#5:1,0.0,0.021231099419687784,0.045406250000000495,0.8375474083438685,0.0,0.0,0.9464656964656964,0.05301455301455302,0.0005197505197505198,0.4018245538619525,0.11267605633802817,3.8917431192660543,0.0,0.035467980295566505,0.09,124.0,0.0,287.0,0.0,25969.0,6866.0,1.0,99.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,1992.0,1883.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.945281124497992
303,0.05,100000,0,56397,121,0.1412063828430885,0.14655518531799316,1227.2132472663038,12.272132472663039,25000,1263,80168,3872,1721344,1246,244857,11,2401,99,30314,17216,6224847,1.0,224.27,222.5,375.4000000000001,1,1,1,1,99,424.0,18975.0,1764.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,23.0,23.0,0.0,24.0,24.0,24.0,14.0,8.0,8.0,7.0,1.0,0.0,0.0,15.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,0.0,13191828.0,63495708.0,62.0,1278.0,0.013605442176870748,24.0,23.0,0.0,1.0,0.0,0.0,1632.0,48.0,0.0,1.0,0.0,24.0,24.0,0,0,0.0,12.136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8940966760055422,126.9792375,124.72562500000002,199.07912499999998,0,0.0,0.0,0.0,0.0,0.004161060680374056,3.639010190963745,0,387.0,83.0,0.0,247.0,57.0,6.0,4.0,377.0,0.0,21.93877551020408,387.0,0.2144702842377261,0.0,0.6382428940568475,0.14728682170542637,0.015503875968992248,0.0103359173126615,0.9741602067183462,0.0,196116986:19|47796089#4:14|309956784#3:11,106:9|147:9|116:8,0.0,1.0,1.0,0.875,0.0,10,238.0,0.0,0.0,0.0,7.0,0.0,long_horizon,-195743203#4:1|-420881464#0:1|-5672019#0:1,,0.0,0.014662262639984654,0.005642499999999929,0.8851351351351351,0.0,0.0,0.9909963985594238,0.008403361344537815,0.0006002400960384153,0.31050118161145046,0.16666666666666666,2.035955056179775,0.0,0.013605442176870748,0.01,111.0,0.0,313.0,0.0,18975.0,3224.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1756.0,1742.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9920273348519362
304,0.05,100000,0,56600,203,0.14000168971240226,0.10652707517147064,-1427.0825132690206,-14.270825132690206,25000,0,80168,6496,1727840,355,245212,8,2409,100,30414,22298,6247145,0.97,279.9072164948454,205.0,551.8000000000002,14,6,6,3,94,486.0,23169.0,1751.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,31.0,0.0,31.0,31.0,31.0,90.0,8.0,8.0,8.0,0.0,0.0,0.0,91.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,31.0,0.0,13237964.0,63709999.0,53.0,1212.0,0.01770416904625928,31.0,31.0,0.0,0.0,0.0,0.0,1608.0,62.0,0.0,0.0,0.0,31.0,31.0,0,2,0.0,13.419179734620025,0,2,2,0,0,605.0,660.0,0.0,0.0,605.0,660.0,603.5,657.0,-420882493:1|204085724:1,"156@204085724:age=660,stall=657,phase=route_pending,mode=lane_now,shift=0",1.7059960409078418,112.8071875,109.954375,183.3265,3,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,373.0,71.0,0.0,253.0,49.0,4.0,6.0,363.0,0.0,21.302113078241007,384.5360824742268,0.1903485254691689,0.0,0.67828418230563,0.13136729222520108,0.010723860589812333,0.0160857908847185,0.9731903485254692,0.0,196116986:10|630828569:10|47796089#4:9,187:11|114:10|134:9,0.0,8.0,1.0,1.0,0.0,10,580.4,0.0,0.0,0.0,10.0,0.0,long_horizon,-46583484#4:5|-46583484#0:1|-46583484#10:1,,0.0,0.01209817873367524,0.010575000000000001,0.8719172633253779,0.0,0.0,0.944815039417829,0.0545785324439054,0.0006064281382656155,0.4046540785458339,0.25806451612903225,3.8497560975609746,0.0,0.01770416904625928,0.06,127.0,0.0,359.0,0.0,23169.0,7300.0,0.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1743.0,1650.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9466437177280551
305,0.05,100000,0,56934,334,0.1439271274128717,0.1455150991678238,-768.8660965183715,-7.688660965183715,25000,0,80168,10688,1738528,534,245746,3,2412,100,30514,22698,6269843,0.96,259.59375,217.5,549.5,10,5,5,2,94,422.0,23777.0,1989.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,75.0,75.0,0.0,75.0,75.0,75.0,29.0,17.0,17.0,17.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,75.0,0.0,13285312.0,63931747.0,81.0,1486.0,0.03770739064856712,75.0,75.0,0.0,0.0,0.0,0.0,1750.0,150.0,0.0,0.0,0.0,75.0,75.0,1,3,0.0,13.31578947368421,0,3,3,0,0,1368.3333333333333,1501.0,0.0,0.0,1368.3333333333333,1501.0,1363.3333333333333,1494.0,195743139#0:1|5668986#6:1|5670842:1,"134@5670842:age=1501,stall=1494,phase=route_pending,mode=lane_now,shift=0",1.36829191476269,130.24417499999998,127.17437499999998,214.50987500000005,3,1.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,398.0,71.0,0.0,266.0,61.0,10.0,10.0,377.0,1.0,20.01005530417295,414.5833333333333,0.17839195979899497,0.0,0.6683417085427136,0.15326633165829145,0.02512562814070352,0.02512562814070352,0.9472361809045227,0.002512562814070352,-196117044#0:12|-47796089#5:12|309956784#3:12,102:16|154:11|125:10,0.0,8.0,1.0,1.0,0.0,11,558.3181818181819,0.0,0.0,0.0,15.0,0.0,long_horizon,-46583484#4:5|439801904#0:2|439801904#1:2,,0.0,0.018548903944333103,0.05685875000000015,0.8193548387096774,0.0,0.0,0.9846235418875928,0.015376458112407211,0.0,0.36944285609191696,0.16,2.8908045977011496,0.01,0.03770739064856712,0.05,105.0,0.0,317.0,0.0,23777.0,3214.0,0.0,68.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,1972.0,1941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9842799188640974
306,0.05,100000,0,57133,199,0.14484268861200342,0.1342921257019043,-922.5589863165407,-9.225589863165407,25000,0,80168,6368,1744896,435,246181,11,2423,100,30614,20885,6290728,0.96,263.5729166666667,188.5,584.5,10,6,6,2,94,429.0,21887.0,1879.0,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,38.0,38.0,0.0,40.0,40.0,40.0,56.0,20.0,20.0,18.0,2.0,0.0,0.0,59.0,3.0,56.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,56.0,38.0,0.0,13328882.0,64136620.0,79.0,1371.0,0.021287919105907396,40.0,38.0,0.0,2.0,0.0,0.0,1753.0,80.0,0.0,2.0,0.0,40.0,40.0,0,4,0.0,13.042354235423542,0,4,4,0,0,458.25,579.0,0.0,0.0,458.25,579.0,449.75,577.0,420882493:2|5672656#3:1|660671382#0:1,"171@420882493:age=579,stall=577,phase=route_pending,mode=lane_now,shift=0",1.4694532191487835,122.1258625,113.124375,200.80575000000005,4,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,412.0,64.0,0.0,294.0,54.0,4.0,5.0,403.0,0.0,21.92655667908462,429.1666666666667,0.1553398058252427,0.0,0.7135922330097088,0.13106796116504854,0.009708737864077669,0.012135922330097087,0.9781553398058253,0.0,309956784#3:13|47796089#4:10|-309956784#0:9,129:12|177:10|117:9,0.0,10.0,1.0,0.9,0.0,10,597.8,0.0,0.0,0.0,9.0,0.0,long_horizon,-402097158#2:2|-46583484#4:2|-195743203#1:1,46583484#4:1,0.0,0.014720063248591968,0.02574125000000031,0.855944055944056,0.0,0.0,0.9667979741136747,0.031513787281935844,0.0016882386043894203,0.4328147024726976,0.1282051282051282,3.8342175066313,0.0,0.021287919105907396,0.06,78.0,0.0,351.0,0.0,21887.0,3115.0,0.0,71.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1859.0,1798.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.9671866594943518
